SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,game_date,mean_sentiment,min_sentiment,max_sentiment,pos_share,neg_share,post_count,avg_delta_days,min_delta_days,max_delta_days,has_sentiment_data
22023,1628973,22300368,"DEC 20, 2023",NYK @ BKN,W,32,6,15,0.4,1,3,0.333,3,4,0.75,1,6,7,8,1,0,3,0,16,18,1,2023-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300388,"DEC 23, 2023",NYK vs. MIL,L,37,15,26,0.577,3,5,0.6,3,3,1.0,0,3,3,7,0,1,3,2,36,-16,1,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300401,"DEC 25, 2023",NYK vs. MIL,W,37,15,28,0.536,1,3,0.333,7,9,0.778,1,3,4,6,1,0,0,0,38,6,1,2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300419,"DEC 27, 2023",NYK @ OKC,L,37,9,19,0.474,1,5,0.2,5,5,1.0,2,2,4,7,2,1,5,4,24,-9,1,2023-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300429,"DEC 29, 2023",NYK @ ORL,L,34,4,15,0.267,0,4,0.0,12,12,1.0,0,7,7,8,0,1,3,2,20,-10,1,2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300441,"DEC 30, 2023",NYK @ IND,L,41,9,22,0.409,4,8,0.5,6,9,0.667,0,1,1,6,0,1,4,3,28,-17,1,2023-12-30,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300451,"JAN 01, 2024",NYK vs. MIN,W,41,5,23,0.217,1,9,0.111,5,5,1.0,0,4,4,14,1,0,2,4,16,16,1,2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300468,"JAN 03, 2024",NYK vs. CHI,W,38,13,22,0.591,4,9,0.444,1,1,1.0,0,3,3,13,0,0,4,3,31,31,1,2024-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300483,"JAN 05, 2024",NYK @ PHI,W,32,11,20,0.55,4,9,0.444,3,3,1.0,0,3,3,2,1,1,0,1,29,14,1,2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300494,"JAN 06, 2024",NYK @ WAS,W,35,10,18,0.556,4,8,0.5,9,9,1.0,0,3,3,8,0,0,2,2,33,20,1,2024-01-06,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300514,"JAN 09, 2024",NYK vs. POR,W,26,3,11,0.273,1,7,0.143,5,6,0.833,1,2,3,7,0,0,0,0,12,29,1,2024-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300530,"JAN 11, 2024",NYK @ DAL,L,39,10,22,0.455,2,6,0.333,8,9,0.889,0,2,2,8,1,0,4,3,30,8,1,2024-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300573,"JAN 17, 2024",NYK vs. HOU,W,37,11,21,0.524,4,9,0.444,4,7,0.571,0,3,3,7,0,0,2,2,30,12,1,2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
